index,position,red,green,blue,alpha
167,0.65490196078431373,0.993925413302576,0.77078046905036524,0.45467128027681658,1
168,0.6588235294117647,0.99377162629757787,0.76309111880046132,0.44821222606689731,1
169,0.66274509803921566,0.99361783929257985,0.75540176855055752,0.44175317185697804,1
170,0.66666666666666663,0.99346405228758172,0.7477124183006536,0.43529411764705883,1
171,0.6705882352941176,0.99331026528258359,0.74002306805074969,0.42883506343713951,1
172,0.67450980392156867,0.99315647827758557,0.73233371780084577,0.42237600922722029,1
173,0.67843137254901964,0.99300269127258745,0.72464436755094197,0.41591695501730103,1
174,0.68235294117647061,0.99284890426758943,0.71695501730103806,0.40945790080738176,1
175,0.68627450980392157,0.9926951172625913,0.70926566705113414,0.40299884659746249,1
176,0.69019607843137254,0.99254133025759328,0.70157631680123034,0.39653979238754322,1
177,0.69411764705882351,0.99238754325259515,0.69388696655132642,0.39008073817762401,1
178,0.69803921568627447,0.99223375624759713,0.68619761630142251,0.38362168396770469,1
179,0.70196078431372544,0.99146482122260671,0.67735486351403307,0.37808535178777392,1
180,0.70588235294117652,0.9900807381776241,0.66735870818915832,0.3734717416378317,1
181,0.70980392156862748,0.98869665513264127,0.65736255286428302,0.36885813148788926,1
182,0.71372549019607845,0.98731257208765866,0.64736639753940795,0.36424452133794694,1
183,0.71764705882352942,0.98592848904267594,0.63737024221453287,0.35963091118800461,1
184,0.72156862745098038,0.98454440599769322,0.62737408688965779,0.35501730103806228,1
185,0.72549019607843135,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
186,0.72941176470588232,0.98177623990772778,0.60738177623990774,0.34579008073817763,1
187,0.73333333333333328,0.98039215686274517,0.59738562091503267,0.3411764705882353,1
188,0.73725490196078436,0.97900807381776245,0.58738946559015759,0.33656286043829298,1
189,0.74117647058823533,0.97762399077277973,0.57739331026528262,0.33194925028835065,1
190,0.74509803921568629,0.97623990772779701,0.56739715494040754,0.32733564013840832,1
191,0.74901960784313726,0.97485582468281429,0.55740099961553247,0.322722029988466,1
192,0.75294117647058822,0.97347174163783168,0.54740484429065739,0.31810841983852367,1
193,0.75686274509803919,0.97208765859284896,0.53740868896578242,0.31349480968858134,1
194,0.76078431372549016,0.97070357554786624,0.52741253364090734,0.30888119953863902,1
195,0.76470588235294112,0.96931949250288352,0.51741637831603227,0.30426758938869664,1
196,0.7686274509803922,0.96793540945790091,0.50742022299115752,0.29965397923875448,1
197,0.77254901960784317,0.96655132641291819,0.49742406766628222,0.29504036908881198,1
198,0.77647058823529413,0.96516724336793547,0.48742791234140714,0.29042675893886966,1
199,0.7803921568627451,0.96378316032295275,0.47743175701653207,0.28581314878892733,1
200,0.78431372549019607,0.96239907727797003,0.46743560169165704,0.281199538638985,1
201,0.78823529411764703,0.96101499423298731,0.45743944636678202,0.27658592848904268,1
202,0.792156862745098,0.9596309111880047,0.44744329104190694,0.27197231833910035,1
203,0.79607843137254897,0.95824682814302198,0.43744713571703187,0.26735870818915802,1
204,0.80000000000000004,0.95686274509803926,0.42745098039215684,0.2627450980392157,1
205,0.80392156862745101,0.9520953479430988,0.42022299115724721,0.26459054209919264,1
206,0.80784313725490198,0.94732795078815846,0.41299500192233757,0.26643598615916958,1
207,0.81176470588235294,0.942560553633218,0.40576701268742787,0.26828143021914647,1
208,0.81568627450980391,0.93779315647827766,0.39853902345251824,0.27012687427912341,1
209,0.81960784313725488,0.9330257593233372,0.3913110342176086,0.27197231833910035,1
210,0.82352941176470584,0.92825836216839686,0.38408304498269896,0.27381776239907729,1
211,0.82745098039215681,0.9234909650134564,0.37685505574778927,0.27566320645905423,1
212,0.83137254901960789,0.91872356785851617,0.36962706651287985,0.27750865051903112,1
213,0.83529411764705885,0.9139561707035756,0.36239907727796999,0.27935409457900806,1
